"","Date","Rain","Temperature"
"687","17/11/2008",0,20.32068966
"688","18/11/2008",0,22.17931034
"689","19/11/2008",0,26.99310345
"690","20/11/2008",1.317241379,18.72068966
"691","21/11/2008",12.97931034,19.91034483
"692","22/11/2008",11.93793103,22.33448276
"693","23/11/2008",16.74482759,16.35517241
"694","24/11/2008",13.66206897,20.85172414
"695","25/11/2008",1.606896552,20.47241379
"696","26/11/2008",2.855172414,20.48965517
"697","27/11/2008",21.25517241,18.59655172
"698","28/11/2008",2.537931034,21.48965517
"699","29/11/2008",0.089655172,20.88965517
"700","30/11/2008",1.344827586,18.54482759
"701","1/12/2008",0,22.04482759
"702","2/12/2008",0,25.24482759
"703","3/12/2008",0,22.63103448
"704","4/12/2008",0.331034483,21.07241379
"705","5/12/2008",3.6,19.2137931
"706","6/12/2008",0.324137931,22.9137931
"707","7/12/2008",0,24.72068966
"708","8/12/2008",0.44137931,20.67931034
"709","9/12/2008",0.772413793,19.61034483
"710","10/12/2008",2.848275862,19.82068966
"711","11/12/2008",1.24137931,20.99310345
"712","12/12/2008",0,21.73103448
"713","13/12/2008",0,26.71724138
"714","14/12/2008",0,31.55862069
"715","15/12/2008",0.662068966,18.6137931
"716","16/12/2008",0.882758621,21.45517241
"717","17/12/2008",0,20.82758621
"718","18/12/2008",0,26.40689655
"719","19/12/2008",0,26.06206897
"720","20/12/2008",1.144827586,20.20344828
"721","21/12/2008",47.97931034,18.09655172
"722","22/12/2008",0.910344828,23.15862069
"723","23/12/2008",0,22.65862069
"724","24/12/2008",0,24.04137931
"725","25/12/2008",0,23.43793103
"726","26/12/2008",0,23.80689655
"727","27/12/2008",0.110344828,26.12758621
"728","28/12/2008",1.351724138,26.64827586
"729","29/12/2008",0,27.44137931
"730","30/12/2008",0,30.00344828
"731","31/12/2008",0,26.49310345
"732","1/01/2009",0,30.46896552
"733","2/01/2009",0,33.92413793
"734","3/01/2009",0,26.35172414
"735","4/01/2009",0,29.93793103
"736","5/01/2009",0,31.32758621
"737","6/01/2009",0,26.46206897
"738","7/01/2009",0,28.4137931
"739","8/01/2009",0,29.8137931
"740","9/01/2009",0,29.62758621
"741","10/01/2009",0,27.40344828
"742","11/01/2009",0,34.44137931
"743","12/01/2009",0,23.84482759
"744","13/01/2009",1.062068966,22.93103448
"745","14/01/2009",0.089655172,24.46551724
"746","15/01/2009",0,32.99310345
"747","16/01/2009",0,39.48275862
"748","17/01/2009",0,26.27241379
"749","18/01/2009",0,19.9
"750","19/01/2009",0,23.06896552
"751","20/01/2009",0,24.25862069
"752","21/01/2009",0,24.63793103
"753","22/01/2009",2.151724138,25.11724138
"754","23/01/2009",0.820689655,24.67241379
"755","24/01/2009",0.531034483,27.85172414
"756","25/01/2009",0.144827586,31.17241379
"757","26/01/2009",0,27.27586207
"758","27/01/2009",0,23.74827586
"759","28/01/2009",0,19.8
"760","29/01/2009",0,23.04137931
"761","30/01/2009",0,21.35172414
"762","31/01/2009",0,32.17931034
"763","1/02/2009",0,33.90344828
"764","2/02/2009",0,36.63103448
"765","3/02/2009",0.331034483,26.18275862
"766","4/02/2009",0.862068966,22.92413793
"767","5/02/2009",0.089655172,24.13793103
"768","6/02/2009",0,21.36896552
"769","7/02/2009",0.089655172,20.95517241
"770","8/02/2009",0.089655172,27.38965517
"771","9/02/2009",0,29.6
"772","10/02/2009",0,29.7
"773","11/02/2009",0,36.74482759
"774","12/02/2009",0,29.10344828
"775","13/02/2009",1.875862069,19.47586207
"776","14/02/2009",0.455172414,30.33103448
"777","15/02/2009",0,31.48275862
"778","16/02/2009",0,24.3137931
"779","17/02/2009",0.089655172,22.35517241
"780","18/02/2009",0.055172414,25.13448276
"781","19/02/2009",0,27.4137931
"782","20/02/2009",0,31.66896552
"783","21/02/2009",0,34.70689655
"784","22/02/2009",0,22.27931034
"785","23/02/2009",0,29.88965517
"786","24/02/2009",0,23.03793103
"787","25/02/2009",0.268965517,16.86206897
"788","26/02/2009",11.82758621,18.96206897
"789","27/02/2009",0.110344828,23.99310345
"790","28/02/2009",0,26.15862069
"791","1/03/2009",0,25.26206897
"792","2/03/2009",13.95862069,17.02758621
"793","3/03/2009",1,19.8
"794","4/03/2009",0.110344828,26.2
"795","5/03/2009",0,29.3
"796","6/03/2009",0,25.6
"797","7/03/2009",0,26.9
"798","8/03/2009",0,28.2
"799","9/03/2009",0,32.88965517
"800","10/03/2009",0,36.12413793
"801","11/03/2009",0,23.56551724
"802","12/03/2009",0.662068966,22.5137931
"803","13/03/2009",0.255172414,20.43448276
"804","14/03/2009",0,25.88965517
"805","15/03/2009",0,32.27241379
"806","16/03/2009",0,34.26551724
"807","17/03/2009",0.220689655,24.00689655
"808","18/03/2009",3.331034483,18.32413793
"809","19/03/2009",0,22.47931034
"810","20/03/2009",0,18.14482759
"811","21/03/2009",6.475862069,18.89655172
"812","22/03/2009",0,20.53103448
"813","23/03/2009",2.034482759,22.53448276
"814","24/03/2009",1.620689655,23.99310345
"815","25/03/2009",0.44137931,22.68965517
"816","26/03/2009",0.110344828,28.16206897
"817","27/03/2009",0,28.23448276
"818","28/03/2009",0,19.72413793
"819","29/03/2009",0.751724138,19.44482759
"820","30/03/2009",0.110344828,20.06206897
"821","31/03/2009",1.268965517,19.12758621
"822","1/04/2009",5.096551724,18.87931034
"823","2/04/2009",0.110344828,19.28965517
"824","3/04/2009",0.110344828,22.36551724
"825","4/04/2009",0,23.76896552
"826","5/04/2009",0,23.13448276
"827","6/04/2009",0,26.4
"828","7/04/2009",0,28.64482759
"829","8/04/2009",0,29.07931034
"830","9/04/2009",0,22.46896552
"831","10/04/2009",0,27.69310345
"832","11/04/2009",0,24.73793103
"833","12/04/2009",0,29.62758621
"834","13/04/2009",0,28.70689655
"835","14/04/2009",0,20.12068966
"836","15/04/2009",0,18.9
"837","16/04/2009",0,21.68965517
"838","17/04/2009",0,23.33448276
"839","18/04/2009",0,29.32413793
"840","19/04/2009",0.089655172,28.22758621
"841","20/04/2009",0,23.33448276
"842","21/04/2009",0,26.54827586
"843","22/04/2009",3.689655172,15.81034483
"844","23/04/2009",0.310344828,18.52413793
"845","24/04/2009",1.462068966,20.17931034
"846","25/04/2009",0.779310345,20.40344828
"847","26/04/2009",0.510344828,18.3137931
"848","27/04/2009",0,20.54482759
"849","28/04/2009",0.089655172,23.54827586
"850","29/04/2009",0,21.79310345
"851","30/04/2009",0.220689655,18.47586207
"852","1/05/2009",0,20.25517241
"853","2/05/2009",0,23.59310345
"854","3/05/2009",0.089655172,23.87241379
"855","4/05/2009",0,25.94482759
"856","5/05/2009",0,26.16551724
"857","6/05/2009",0,25.2862069
"858","7/05/2009",0,24.59655172
"859","8/05/2009",0,23.67241379
"860","9/05/2009",0,24.55172414
"861","10/05/2009",0,19.9862069
"862","11/05/2009",2.124137931,18.60689655
"863","12/05/2009",0.089655172,19.59655172
"864","13/05/2009",0.110344828,18.97241379
"865","14/05/2009",0.089655172,19.6862069
"866","15/05/2009",0,20.83103448
"867","16/05/2009",0,21.72758621
"868","17/05/2009",0.089655172,24.01034483
"869","18/05/2009",0,21.75172414
"870","19/05/2009",0.551724138,20.09310345
"871","20/05/2009",2.496551724,21.99655172
"872","21/05/2009",35.3862069,19.12758621
"873","22/05/2009",26.2137931,11.8137931
"874","23/05/2009",33.60689655,13.3
"875","24/05/2009",2.131034483,15.1862069
"876","25/05/2009",0.510344828,16.95172414
"877","26/05/2009",0,19.1862069
"878","27/05/2009",0.110344828,19.93103448
"879","28/05/2009",0,19.64482759
"880","29/05/2009",0,21.26551724
"881","30/05/2009",0,20.46551724
"882","31/05/2009",7.027586207,19.74137931
"883","1/06/2009",0.413793103,22.18965517
"884","2/06/2009",1.434482759,18.5
"885","3/06/2009",0.951724138,15.35862069
"886","4/06/2009",14.17241379,15.20689655
"887","5/06/2009",4.696551724,15.98965517
"888","6/06/2009",3.551724138,14.08965517
"889","7/06/2009",0.531034483,15.91034483
"890","8/06/2009",0.862068966,17.38275862
"891","9/06/2009",0.2,18.44482759
"892","10/06/2009",11.04137931,20.23793103
"893","11/06/2009",10.86206897,13.96206897
"894","12/06/2009",5.227586207,13.35172414
"895","13/06/2009",1.462068966,14.91724138
"896","14/06/2009",0,15.92068966
"897","15/06/2009",7.675862069,17.22068966
"898","16/06/2009",10.32413793,16.67931034
"899","17/06/2009",1.972413793,17.96551724
"900","18/06/2009",4.282758621,18.15862069
"901","19/06/2009",19.91034483,11.96896552
"902","20/06/2009",18.95172414,14.91034483
"903","21/06/2009",20.83448276,11.54137931
"904","22/06/2009",6.737931034,12.63103448
"905","23/06/2009",0.110344828,11.07241379
"906","24/06/2009",5.131034483,12.31724138
"907","25/06/2009",2.282758621,17.64482759
"908","26/06/2009",0.668965517,15.46206897
"909","27/06/2009",11.50344828,14.21724138
"910","28/06/2009",18.62068966,16.03103448
"911","29/06/2009",28.96551724,9.506896552
"912","30/06/2009",23.17241379,13.02068966
"913","1/07/2009",5.882758621,14.33103448
"914","2/07/2009",0.510344828,16.20689655
"915","3/07/2009",0.110344828,14.32758621
"916","4/07/2009",0.089655172,16.08965517
"917","5/07/2009",0,18.46206897
"918","6/07/2009",0.779310345,15.6862069
"919","7/07/2009",7.434482759,17.04137931
"920","8/07/2009",2.806896552,17.4862069
"921","9/07/2009",11.46206897,17.54137931
"922","10/07/2009",13.24827586,12.91034483
"923","11/07/2009",5.227586207,13.50689655
"924","12/07/2009",0.331034483,13.83103448
"925","13/07/2009",0,15.06551724
"926","14/07/2009",0,15.09655172
"927","15/07/2009",0.089655172,19.53103448
"928","16/07/2009",7.303448276,13.98965517
"929","17/07/2009",30.66206897,14.16206897
"930","18/07/2009",2.4,16.55172414
"931","19/07/2009",49.6137931,13.80689655
"932","20/07/2009",29.57241379,11.0862069
"933","21/07/2009",16.22758621,14.35172414
"934","22/07/2009",0.620689655,15.92068966
"935","23/07/2009",22.4137931,12.24137931
"936","24/07/2009",1.2,13.65862069
"937","25/07/2009",10.67586207,12.70689655
"938","26/07/2009",0.234482759,14.62068966
"939","27/07/2009",0.496551724,14.77586207
"940","28/07/2009",0.255172414,13.49655172
"941","29/07/2009",0,15.96551724
"942","30/07/2009",0,17.1
"943","31/07/2009",0.055172414,18.04137931
"944","1/08/2009",0.144827586,17.60689655
"945","2/08/2009",1.793103448,17.45517241
"946","3/08/2009",0.64137931,18.37586207
"947","4/08/2009",0.586206897,18.95517241
"948","5/08/2009",0.379310345,16.38275862
"949","6/08/2009",15.89655172,15.27241379
"950","7/08/2009",0,18.46551724
"951","8/08/2009",0.2,18.23103448
"952","9/08/2009",0.8,16.32068966
"953","10/08/2009",0.165517241,15.72068966
"954","11/08/2009",7.151724138,15.50689655
"955","12/08/2009",6.310344828,16.71724138
"956","13/08/2009",3.510344828,18.25172414
"957","14/08/2009",9.186206897,16.25172414
"958","15/08/2009",22.57931034,11.32758621
"959","16/08/2009",8.565517241,16.43448276
"960","17/08/2009",5.289655172,17.06206897
"961","18/08/2009",10.8137931,16.41034483
"962","19/08/2009",1.282758621,15.59310345
"963","20/08/2009",6.4,13.02068966
"964","21/08/2009",1.103448276,14.48965517
"965","22/08/2009",4.903448276,13.59655172
"966","23/08/2009",9.710344828,12.19655172
"967","24/08/2009",4.489655172,15.21034483
"968","25/08/2009",2.331034483,15.7137931
"969","26/08/2009",0.4,14.26206897
"970","27/08/2009",0.64137931,14.62068966
"971","28/08/2009",5.413793103,11.60689655
"972","29/08/2009",2.84137931,13.70344828
"973","30/08/2009",1.531034483,14.93448276
"974","31/08/2009",1.462068966,16.63103448
"975","1/09/2009",8.6,16.51034483
"976","2/09/2009",11.79310345,12.75517241
"977","3/09/2009",1.731034483,13.17241379
"978","4/09/2009",0,16.33448276
"979","5/09/2009",11.68275862,10.82068966
"980","6/09/2009",8.096551724,16
"981","7/09/2009",0.779310345,17.00689655
"982","8/09/2009",14.0137931,16.6862069
"983","9/09/2009",2.648275862,16.93103448
"984","10/09/2009",8.110344828,14.68965517
"985","11/09/2009",27.76551724,13.88965517
"986","12/09/2009",14.4,13.25172414
"987","13/09/2009",6.931034483,15.31724138
"988","14/09/2009",2.344827586,17.23793103
"989","15/09/2009",8.193103448,13.89655172
"990","16/09/2009",2.020689655,16.74827586
"991","17/09/2009",1.510344828,16.67586207
"992","18/09/2009",16.93793103,14.9
"993","19/09/2009",3.2,15.15172414
"994","20/09/2009",1.2,15.35517241
"995","21/09/2009",23.53793103,11.55862069
"996","22/09/2009",11.11034483,15.35172414
"997","23/09/2009",2.531034483,17.93793103
"998","24/09/2009",2.503448276,14.13448276
"999","25/09/2009",0.55862069,15.2862069
"1000","26/09/2009",0,17.87586207
"1001","27/09/2009",0,22.73103448
"1002","28/09/2009",11.27586207,14.26206897
"1003","29/09/2009",11.06206897,11.04827586
"1004","30/09/2009",12.67586207,13.22758621
"1005","1/10/2009",2.820689655,15.68275862
"1006","2/10/2009",0.144827586,17.64137931
"1007","3/10/2009",1.537931034,14.95517241
"1008","4/10/2009",0.089655172,15.10689655
"1009","5/10/2009",0,18.2862069
"1010","6/10/2009",0,16.36896552
"1011","7/10/2009",0.751724138,19.93103448
"1012","8/10/2009",0.4,21.1
"1013","9/10/2009",0,19.58965517
"1014","10/10/2009",0.489655172,17.8137931
"1015","11/10/2009",7.337931034,13.13793103
"1016","12/10/2009",6.103448276,15.53103448
"1017","13/10/2009",0.579310345,16.27931034
"1018","14/10/2009",0.110344828,17.66551724
"1019","15/10/2009",0,21.35517241
"1020","16/10/2009",0,24.22413793
"1021","17/10/2009",0.110344828,31.11034483
"1022","18/10/2009",0,23.71034483
"1023","19/10/2009",0.089655172,18.60344828
"1024","20/10/2009",0.110344828,15.86896552
"1025","21/10/2009",0,21.53448276
"1026","22/10/2009",0,18.24827586
"1027","23/10/2009",0,15.94482759
"1028","24/10/2009",0,21.98965517
"1029","25/10/2009",0,29.02413793
"1030","26/10/2009",0,29.12413793
"1031","27/10/2009",1.331034483,24.55862069
"1032","28/10/2009",0.110344828,18.99655172
"1033","29/10/2009",10.57931034,19.10689655
"1034","30/10/2009",0.420689655,20.28275862
"1035","31/10/2009",0.365517241,16.27586207
"1036","1/11/2009",0.379310345,18.22413793
"1037","2/11/2009",0,20.86551724
"1038","3/11/2009",0,24.65862069
"1039","4/11/2009",0,26.12068966
"1040","5/11/2009",0,29.10344828
"1041","6/11/2009",1.027586207,25.85517241
"1042","7/11/2009",1.55862069,21.72413793
"1043","8/11/2009",1.324137931,21.55172414
"1044","9/11/2009",0.055172414,25.99310345
"1045","10/11/2009",0,29.93793103
"1046","11/11/2009",0,30.44482759
"1047","12/11/2009",6.710344828,23.15172414
"1048","13/11/2009",26.25517241,23.79655172
"1049","14/11/2009",0.179310345,22.26896552
"1050","15/11/2009",0,25.17586207
"1051","16/11/2009",0.089655172,23.22758621
"1052","17/11/2009",0.496551724,21.45172414
"1053","18/11/2009",13.11724138,19.40344828
"1054","19/11/2009",12.17931034,14.54482759
"1055","20/11/2009",11.94482759,16.33103448
"1056","21/11/2009",0.055172414,16.96206897
"1057","22/11/2009",1.606896552,25.28965517
"1058","23/11/2009",0.089655172,30.1
"1059","24/11/2009",0,32.44482759
"1060","25/11/2009",1,19.50689655
"1061","26/11/2009",4.006896552,15.61034483
"1062","27/11/2009",0,16.6862069
"1063","28/11/2009",0,26.12758621
"1064","29/11/2009",0,22.12758621
"1065","30/11/2009",0,24.34137931
"1066","1/12/2009",0,21.63448276
"1067","2/12/2009",0.531034483,20.14482759
"1068","3/12/2009",0.055172414,23.10689655
"1069","4/12/2009",0,28.31724138
"1070","5/12/2009",0,28.25517241
"1071","6/12/2009",0,21.88965517
"1072","7/12/2009",0.110344828,22.08965517
"1073","8/12/2009",0,21.32413793
"1074","9/12/2009",0.44137931,21.26896552
"1075","10/12/2009",0.089655172,22.04482759
"1076","11/12/2009",0,28.10344828
"1077","12/12/2009",0,33.45862069
"1078","13/12/2009",0,35.90689655
"1079","14/12/2009",0,27.48965517
"1080","15/12/2009",0.331034483,20.60344828
"1081","16/12/2009",0,19.82413793
"1082","17/12/2009",0,22.20344828
"1083","18/12/2009",0,28.94827586
"1084","19/12/2009",0,31.49310345
"1085","20/12/2009",0,24.87241379
"1086","21/12/2009",0,25.66206897
"1087","22/12/2009",0,27.37586207
"1088","23/12/2009",0,21.62413793
"1089","24/12/2009",0,25.57586207
"1090","25/12/2009",0,30.12758621
"1091","26/12/2009",0,28.29310345
"1092","27/12/2009",0,27.55862069
"1093","28/12/2009",0,35.30689655
"1094","29/12/2009",0.275862069,28.57586207
"1095","30/12/2009",3.793103448,19.47586207
"1096","31/12/2009",0.737931034,23.94137931
"1097","1/01/2010",0,23.26896552
"1098","2/01/2010",0,30.13448276
"1099","3/01/2010",0,32.25517241
"1100","4/01/2010",0,24.39655172
"1101","5/01/2010",0,30.8137931
"1102","6/01/2010",0,35.75172414
"1103","7/01/2010",0.551724138,24.20689655
"1104","8/01/2010",0.089655172,28.75862069
"1105","9/01/2010",0,32.87931034
"1106","10/01/2010",0.310344828,22.52413793
"1107","11/01/2010",0,23.45862069
"1108","12/01/2010",0.310344828,26.13448276
"1109","13/01/2010",0,31.24482759
"1110","14/01/2010",0,29.00689655
"1111","15/01/2010",0,23.72758621
"1112","16/01/2010",0,31.5
"1113","17/01/2010",0,38.67586207
"1114","18/01/2010",0,38.97931034
"1115","19/01/2010",0,28.88965517
"1116","20/01/2010",0.275862069,18.00689655
"1117","21/01/2010",0.324137931,23.05862069
"1118","22/01/2010",0,25.95862069
"1119","23/01/2010",0,28.66206897
"1120","24/01/2010",0.089655172,29.57586207
"1121","25/01/2010",1.110344828,19
"1122","26/01/2010",0.089655172,23.93448276
"1123","27/01/2010",0,27.1
"1124","28/01/2010",0,29.4137931
"1125","29/01/2010",0,33.74827586
"1126","30/01/2010",0,24.35517241
"1127","31/01/2010",0.420689655,25.99310345
"1128","1/02/2010",0,30.21724138
"1129","2/02/2010",0.655172414,18
"1130","3/02/2010",0.055172414,20.93448276
"1131","4/02/2010",0,25.55517241
"1132","5/02/2010",0,29.57931034
"1133","6/02/2010",0,23.73103448
"1134","7/02/2010",0.331034483,26.03793103
"1135","8/02/2010",0,32.82758621
"1136","9/02/2010",0,33.34482759
"1137","10/02/2010",0,26.17241379
"1138","11/02/2010",0,28.60344828
"1139","12/02/2010",0,25.35172414
"1140","13/02/2010",0,29.71724138
"1141","14/02/2010",0,33.84827586
"1142","15/02/2010",0,29.81724138
"1143","16/02/2010",0.862068966,22.86896552
"1144","17/02/2010",0.165517241,27.48275862
"1145","18/02/2010",0.089655172,35.02758621
"1146","19/02/2010",0,23.73448276
"1147","20/02/2010",0,22.77931034
"1148","21/02/2010",0.455172414,23.88275862
"1149","22/02/2010",0.089655172,29.76551724
"1150","23/02/2010",0,31.22413793
"1151","24/02/2010",0,33.37931034
"1152","25/02/2010",0,36.35862069
"1153","26/02/2010",0,32.94827586
"1154","27/02/2010",0,32.82413793
"1155","28/02/2010",0,33.44482759
"1156","1/03/2010",0,36.41034483
"1157","2/03/2010",0,28.25517241
"1158","3/03/2010",0,24.25517241
"1159","4/03/2010",0.110344828,21.34827586
"1160","5/03/2010",0,20.66551724
"1161","6/03/2010",0,23.41034483
"1162","7/03/2010",0,28.13448276
"1163","8/03/2010",0,26.09310345
"1164","9/03/2010",0,28.6
"1165","10/03/2010",0,30.94482759
"1166","11/03/2010",0,35.04137931
"1167","12/03/2010",0,38.17931034
"1168","13/03/2010",0,30.42758621
"1169","14/03/2010",3.786206897,25.50344828
"1170","15/03/2010",0.255172414,24.33793103
"1171","16/03/2010",0.510344828,21.42068966
"1172","17/03/2010",0,25.45862069
"1173","18/03/2010",0,24.53793103
"1174","19/03/2010",0,22.49310345
"1175","20/03/2010",0,26.36551724
"1176","21/03/2010",0.089655172,27.98965517
"1177","22/03/2010",0.089655172,23.5
"1178","23/03/2010",6.268965517,31.53448276
"1179","24/03/2010",0,27.14827586
"1180","25/03/2010",0,24.27586207
"1181","26/03/2010",0,19.81034483
"1182","27/03/2010",0.089655172,20.51034483
"1183","28/03/2010",2.64137931,22.17586207
"1184","29/03/2010",0,25.13448276
"1185","30/03/2010",0,30.15517241
"1186","31/03/2010",1.420689655,17.54137931
"1187","1/04/2010",0,20.67586207
"1188","2/04/2010",0,25.71034483
"1189","3/04/2010",6.772413793,20.91034483
"1190","4/04/2010",7.875862069,19.04482759
"1191","5/04/2010",3.917241379,22.59655172
"1192","6/04/2010",0,21.33448276
"1193","7/04/2010",0.806896552,24.04482759
"1194","8/04/2010",0.089655172,24.17931034
"1195","9/04/2010",0.310344828,20
"1196","10/04/2010",1.24137931,19.17931034
"1197","11/04/2010",0.2,24.02413793
"1198","12/04/2010",3.144827586,17.27241379
"1199","13/04/2010",0.979310345,22.44827586
"1200","14/04/2010",4.937931034,19.4862069
"1201","15/04/2010",10.77241379,20.62068966
"1202","16/04/2010",1.275862069,22.55172414
"1203","17/04/2010",0.089655172,22.26896552
"1204","18/04/2010",0,26.6
"1205","19/04/2010",0,26.58275862
"1206","20/04/2010",0.144827586,23.88965517
"1207","21/04/2010",0.331034483,17.1137931
"1208","22/04/2010",2.717241379,19.54482759
"1209","23/04/2010",1.4,18.48965517
"1210","24/04/2010",0.055172414,20.63448276
"1211","25/04/2010",0,22.48275862
"1212","26/04/2010",3.15862069,19.51034483
"1213","27/04/2010",0,21.27931034
"1214","28/04/2010",0.089655172,23.49655172
"1215","29/04/2010",0,25.78275862
"1216","30/04/2010",0,21.0862069
"1217","1/05/2010",5.082758621,17.7862069
"1218","2/05/2010",0,19.31724138
"1219","3/05/2010",2.751724138,17.43793103
"1220","4/05/2010",0,18.46551724
"1221","5/05/2010",0,21.00344828
"1222","6/05/2010",0.089655172,20.54827586
"1223","7/05/2010",0.510344828,22.8137931
"1224","8/05/2010",0.289655172,20.17931034
"1225","9/05/2010",1.089655172,17.08965517
"1226","10/05/2010",1.124137931,14.32758621
"1227","11/05/2010",0.089655172,18.72068966
"1228","12/05/2010",0,20.4
"1229","13/05/2010",17.42758621,14.28275862
"1230","14/05/2010",1.172413793,14.67241379
"1231","15/05/2010",0.055172414,15.13448276
"1232","16/05/2010",0.4,18.16206897
"1233","17/05/2010",0.84137931,19.63103448
"1234","18/05/2010",0,20.63448276
"1235","19/05/2010",0,19.92068966
"1236","20/05/2010",0.089655172,22.43103448
"1237","21/05/2010",0.089655172,25.04482759
"1238","22/05/2010",3.910344828,18.94827586
"1239","23/05/2010",7.372413793,13.55517241
"1240","24/05/2010",1.737931034,14.87586207
"1241","25/05/2010",0.110344828,17.53103448
"1242","26/05/2010",1.248275862,17.84137931
"1243","27/05/2010",27.64827586,15.46206897
"1244","28/05/2010",8.896551724,15.94482759
"1245","29/05/2010",3.048275862,17.56896552
"1246","30/05/2010",0.089655172,19.17241379
"1247","31/05/2010",10.20689655,16.41034483
"1248","1/06/2010",4.620689655,17.53103448
"1249","2/06/2010",0.089655172,18.62068966
"1250","3/06/2010",0.420689655,17.0862069
"1251","4/06/2010",0.8,15.2
"1252","5/06/2010",1.6,16.05172414
"1253","6/06/2010",0.144827586,19.73103448
"1254","7/06/2010",0.110344828,16.50689655
"1255","8/06/2010",5.648275862,13.42758621
"1256","9/06/2010",0,14.63103448
"1257","10/06/2010",0.089655172,16.4862069
"1258","11/06/2010",0,17.50689655
"1259","12/06/2010",0,19.87586207
"1260","13/06/2010",0,20.58965517
"1261","14/06/2010",9.027586207,16.47586207
"1262","15/06/2010",0.110344828,12.36551724
"1263","16/06/2010",3.572413793,16.03103448
"1264","17/06/2010",2.324137931,16.73448276
"1265","18/06/2010",3.296551724,17.6862069
"1266","19/06/2010",0.820689655,17.65862069
"1267","20/06/2010",0,19.46206897
"1268","21/06/2010",0,20.46551724
"1269","22/06/2010",0.089655172,17.96551724
"1270","23/06/2010",17.30344828,13.13103448
"1271","24/06/2010",7.875862069,12.35172414
"1272","25/06/2010",0.917241379,14.50689655
"1273","26/06/2010",0.2,14.53103448
"1274","27/06/2010",1.372413793,14.91034483
"1275","28/06/2010",3.503448276,14.39655172
"1276","29/06/2010",1.696551724,14.40689655
"1277","30/06/2010",0.331034483,15.70689655
"1278","1/07/2010",0,16.25172414
"1279","2/07/2010",8.868965517,13.1862069
"1280","3/07/2010",1.593103448,12.87241379
"1281","4/07/2010",0.820689655,14.73793103
"1282","5/07/2010",0,15.16551724
"1283","6/07/2010",0,13.52068966
"1284","7/07/2010",0,16.66551724
"1285","8/07/2010",0.331034483,15
"1286","9/07/2010",27.77241379,13.0862069
"1287","10/07/2010",10.71724138,14.97586207
"1288","11/07/2010",0.820689655,17.33793103
"1289","12/07/2010",23.53103448,11.4137931
"1290","13/07/2010",9.6,14.94137931
"1291","14/07/2010",0.944827586,16.77586207
"1292","15/07/2010",0.089655172,17.75172414
"1293","16/07/2010",1.951724138,15.35862069
"1294","17/07/2010",7.227586207,13.6862069
"1295","18/07/2010",3.586206897,14.32758621
"1296","19/07/2010",6.503448276,14.76206897
"1297","20/07/2010",1.517241379,15.76551724
"1298","21/07/2010",0.089655172,16.85172414
"1299","22/07/2010",0,18.13103448
"1300","23/07/2010",0,18.66551724
"1301","24/07/2010",0,16.69655172
"1302","25/07/2010",0,19.32068966
"1303","26/07/2010",7.8,16.76551724
"1304","27/07/2010",1.855172414,15.74137931
"1305","28/07/2010",8.813793103,14.22758621
"1306","29/07/2010",10.62068966,13.16551724
"1307","30/07/2010",1.24137931,15.59655172
"1308","31/07/2010",3.703448276,16.77241379
"1309","1/08/2010",0.889655172,18.45517241
"1310","2/08/2010",0.089655172,20.72068966
"1311","3/08/2010",0.089655172,18.37931034
"1312","4/08/2010",0,20.57586207
"1313","5/08/2010",1.379310345,18.33448276
"1314","6/08/2010",2.420689655,14.09655172
"1315","7/08/2010",0.144827586,14.72413793
"1316","8/08/2010",4.027586207,13.53103448
"1317","9/08/2010",0.089655172,14.17586207
"1318","10/08/2010",0,17.76551724
"1319","11/08/2010",0,21.13448276
"1320","12/08/2010",8.289655172,16.15862069
"1321","13/08/2010",15.93103448,15.59655172
"1322","14/08/2010",2.420689655,14.14137931
"1323","15/08/2010",0.089655172,18.11034483
"1324","16/08/2010",0,18.18965517
"1325","17/08/2010",0,16.35862069
"1326","18/08/2010",11.57931034,11.91724138
"1327","19/08/2010",2.593103448,13.91034483
"1328","20/08/2010",2.951724138,15.46206897
"1329","21/08/2010",0.862068966,15.95517241
"1330","22/08/2010",11.84137931,13.23103448
"1331","23/08/2010",1.268965517,14.16896552
"1332","24/08/2010",4.4,12.67586207
"1333","25/08/2010",0.772413793,13.86206897
"1334","26/08/2010",0,13.77241379
"1335","27/08/2010",0,16.27931034
"1336","28/08/2010",0.089655172,20.10344828
"1337","29/08/2010",0.220689655,15.74137931
"1338","30/08/2010",1.179310345,16.29655172
"1339","31/08/2010",1.151724138,16
"1340","1/09/2010",1.924137931,13.82068966
"1341","2/09/2010",1.84137931,14.6
"1342","3/09/2010",0.820689655,16.44137931
"1343","4/09/2010",3.896551724,16.47586207
"1344","5/09/2010",0,16.05517241
"1345","6/09/2010",0.089655172,17.85517241
"1346","7/09/2010",0.620689655,16.73103448
"1347","8/09/2010",24.51034483,13.93448276
"1348","9/09/2010",8.951724138,13.95172414
"1349","10/09/2010",0.689655172,13.24137931
"1350","11/09/2010",0,16.04482759
"1351","12/09/2010",10.48965517,12.59655172
"1352","13/09/2010",0.848275862,14.48965517
"1353","14/09/2010",0,15.01034483
"1354","15/09/2010",0.089655172,17.79655172
"1355","16/09/2010",0,18.38965517
"1356","17/09/2010",0,17.82068966
"1357","18/09/2010",0,16.41034483
"1358","19/09/2010",0,19.95517241
"1359","20/09/2010",0,21.71034483
"1360","21/09/2010",0,23.53103448
"1361","22/09/2010",0,24.72068966
